Datetime UTC,spread_eur,prob_gain,estimated_gain,spot_eur,spot_fc_eur,imb_eur,expected_cost_eur,v_max,optimal_plan
2024-11-03 20:00:00+00:00,0.0,0.6644533025440678,4.864089173128359,6.21,-4.664884802452572,6.21,-1.43292468749859,19352.51283599999,19352.51283599999
2024-11-03 21:00:00+00:00,2.34,0.6441560966307569,3.395559314112092,5.66,-0.3944636178008274,8.0,1.7928066158558278,25758.432472000004,12681.489582000006
2024-11-03 22:00:00+00:00,2.75,0.6305950202799848,4.498404547805973,4.99,3.9950588249597554,7.74,6.831730332011039,32034.002418,0.0
2024-11-03 23:00:00+00:00,0.0,0.623546854705034,3.930988112489498,5.68,3.505720028946478,5.68,5.9568753023721825,32034.002418,0.0
2024-11-04 00:00:00+00:00,0.0,0.6215503145255481,4.103139161558281,6.23,9.079019234511758,6.23,11.6293266709204,32034.002418,0.0
2024-11-04 01:00:00+00:00,0.0,0.6137221063158629,5.783974889060315,6.28,7.191681392358678,6.28,10.741434644150834,32034.002418,0.0
2024-11-04 02:00:00+00:00,-13.77,0.613847123707798,4.282608401106179,14.77,20.01352797766757,1.0,22.64239482665345,32034.002418,0.0
2024-11-04 03:00:00+00:00,-15.55,0.5582951895806654,2.9051101474135392,15.55,15.334728900684032,0.0,16.95663792118699,32034.002418,0.0
2024-11-04 04:00:00+00:00,-30.12,0.5499750779332898,3.1735616207265096,30.98,32.2138564551895,0.86,33.95923625487466,32034.002418,0.0
2024-11-04 05:00:00+00:00,-72.83,0.5023152605625341,1.8437336958681785,78.83,78.50344499178243,6.0,79.42958056363038,24071.524302000027,0.0
2024-11-04 06:00:00+00:00,21.510000000000005,0.4921593592756681,5.210924062785485,122.49,121.65385163835913,144.0,124.2184566863338,16127.736741999996,0.0
2024-11-04 07:00:00+00:00,25.97,0.5100901883572556,5.962994618081846,116.03,121.51724533547082,142.0,124.55891038338149,8154.343984000002,0.0
2024-11-04 08:00:00+00:00,-100.65,0.511196236468936,3.824882476568497,102.64,107.0672332466302,1.99,109.022498773588,130.11946800000007,0.0
2024-11-04 09:00:00+00:00,-83.24000000000001,0.5195013207660101,3.8490463623737656,85.23,81.49485392476032,1.99,83.4944385937031,0.0,0.0
2024-11-04 17:00:00+00:00,-199.98,0.5306544073355106,-8.306079214187346,201.98,191.21567180998287,2.0,186.80801426729647,109.468738,0.0
2024-11-04 18:00:00+00:00,-131.39,0.6229303830937304,-4.862784006423727,133.39,130.87009292456858,2.0,127.84091702054498,6512.836404000005,0.0
2024-11-04 19:00:00+00:00,-98.06,0.5782403290758444,-3.1672830294230354,100.06,92.4952082475871,2.0,90.66375746637719,12920.748868000002,0.0
2024-11-04 20:00:00+00:00,-84.53,0.5948228393927417,0.5630078985140128,86.53,89.84642968075914,2.0,90.18131963755378,19352.51283599999,0.0
2024-11-04 21:00:00+00:00,-66.03,0.6060511708712983,-0.4320209102495938,68.03,72.93520953461667,2.0,72.67338275611903,25758.432472000004,0.0
2024-11-04 22:00:00+00:00,-43.97,0.6204212029795365,1.9499224719502517,39.97,43.40828548887621,-4.0,44.618058734640414,32034.002418,0.0
2024-11-04 23:00:00+00:00,-25.54,0.6145422084356869,2.6953482346290225,21.54,19.702555316170823,-4.0,21.358960572782973,32034.002418,0.0
2024-11-05 00:00:00+00:00,-16.52,0.6000120748409956,1.0377576447222823,6.56,13.138313692051732,-9.96,13.760980809643653,32034.002418,0.0
2024-11-05 01:00:00+00:00,-17.85,0.5955861449667603,1.3072518743026633,6.35,-0.6962743303067374,-11.5,0.08230677400975783,32034.002418,0.0
2024-11-05 02:00:00+00:00,-16.8,0.5322762567495377,0.13718631885584,5.3,-4.789496016078437,-11.5,-4.716474995800602,32034.002418,32034.002418
2024-11-05 03:00:00+00:00,-18.06,0.5324951025167198,1.2544531149497122,5.55,1.3274807713133754,-12.51,1.995470911360941,32034.002418,0.0
2024-11-05 04:00:00+00:00,-48.89,0.5035908850369153,0.28582745314203944,38.94,47.39141390523191,-9.95,47.535354005327555,32034.002418,0.0
2024-11-05 05:00:00+00:00,-94.59,0.4647989435259337,-5.293018756835345,85.59,74.05598228797378,-9.0,71.59579276173376,24071.524302000027,0.0
